Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time,Comment
2019-05-27,Barbell Row,Back,0.0,10,,,,""
2019-05-27,Barbell Row,Back,0.0,10,,,,""
2019-05-27,Inverted Row,Back,0.0,10,,,,""
2019-05-27,Inverted Row,Back,0.0,10,,,,""
2019-05-27,Inverted Row,Back,0.0,10,,,,""
2019-05-27,Inverted Row,Back,0.0,10,,,,""
2019-05-27,Bent Over Rope Pulldown,Back,0.0,12,,,,""
2019-05-27,Bent Over Rope Pulldown,Back,0.0,12,,,,""
2019-05-27,Bent Over Rope Pulldown,Back,0.0,12,,,,""
2019-05-27,Bent Over Rope Pulldown,Back,0.0,12,,,,""
2019-05-27,Seated Back Extension,Back,0.0,15,,,,""
2019-05-27,Seated Back Extension,Back,0.0,15,,,,""
2019-05-27,Seated Back Extension,Back,0.0,15,,,,""
2019-05-27,Seated Back Extension,Back,0.0,15,,,,""
2019-05-27,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2019-05-28,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-05-28,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-05-28,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-05-28,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-05-28,Prone Scapular Depression,Traps,,20,,,0:00:05,""
2019-06-03,Rowing Machine,Cardio,,,686.0,m,0:03:06,""
2019-06-03,Flat Barbell Bench Press,Chest,60.0,8,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,80.0,6,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,100.0,4,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,120.0,2,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,140.0,1,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,160.0,1,,,,""
2019-06-03,Flat Barbell Bench Press,Chest,180.0,10,,,,"1 rep Max amrap, I could have gotten maybe one more but wanted to play it safe. Experiencing tightness still on left neck/trap area, some tingling"
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,35.0,2,,,,"Test set to feel it out"
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,15.0,8,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,20.0,6,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,25.0,4,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,30.0,2,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,35.0,1,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,40.0,1,,,,""
2019-06-03,Seated Dumbbell Overhead Press,Shoulders,40.0,10,,,,""
2019-06-03,Pull Up,Back,15.0,8,,,,""
2019-06-03,Pull Up,Back,25.0,6,,,,""
2019-06-03,Pull Up,Back,30.0,4,,,,""
2019-06-03,Pull Up,Back,35.0,2,,,,""
2019-06-03,Pull Up,Back,45.0,1,,,,""
2019-06-03,Pull Up,Back,50.0,1,,,,""
2019-06-03,Pull Up,Back,55.0,4,,,,"AMRAP 1 rep Max testing"
2019-06-03,Prone Scapular Depression,Traps,,10,,,0:00:10,""
2019-06-03,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-03,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-03,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-03,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-05,Stationary Bike,Cardio,,,6.75,mi,0:20:15,"Level 9"
2019-06-05,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-05,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-05,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-05,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-05,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-05,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-06,Rowing Machine,Cardio,,,636.0,m,0:03:07,""
2019-06-06,Seated Cable Row,Back,130.0,12,,,,""
2019-06-06,Seated Cable Row,Back,130.0,12,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,45.0,8,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,80.0,4,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,95.0,2,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,110.0,1,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,125.0,1,,,,""
2019-06-06,Incline Barbell Bench Press,Chest,140.0,10,,,,"AMRAP Max testing"
2019-06-06,Pull Up,Back,1.0,12,,,,"This is definitely the 8 rpe set. The problem with one rep maxes on pull ups is that it doesn't account for my current bodyweight. Need to rectify that for future sets. Also be careful on hyperextending the right lat, tweaked it a bit. Ice."
2019-06-06,Pull Up,Back,1.0,12,,,,""
2019-06-06,Flat Barbell Bench Press,Chest,160.0,10,,,,""
2019-06-06,Flat Barbell Bench Press,Chest,160.0,10,,,,""
2019-06-06,Flat Barbell Bench Press,Chest,160.0,10,,,,"Definitely a 9 rpe, if not 10. Felt it in my left trap on the last few reps."
2019-06-07,Stationary Bike,Cardio,,,6.64,mi,0:20:09,"Level 8"
2019-06-07,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-07,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-07,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-07,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-07,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-07,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Stationary Bike,Cardio,,,3.1,mi,0:10:09,"Level 8"
2019-06-10,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-10,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-10,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-10,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-10,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-10,Dead Bug,Abs,1.0,30,,,,""
2019-06-10,Dead Bug,Abs,1.0,30,,,,""
2019-06-10,Dead Bug,Abs,1.0,30,,,,""
2019-06-10,Side Stepping with Resistance at Ankle,Legs,4.0,10,,,,""
2019-06-10,Side Stepping with Resistance at Ankle,Legs,4.0,10,,,,""
2019-06-10,Side Stepping with Resistance at Ankle,Legs,4.0,10,,,,""
2019-06-10,Ankle Dorsiflexion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Ankle Dorsiflexion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Ankle Dorsiflexion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Ankle Inversion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Ankle Inversion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Ankle Inversion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Long Sitting Ankle Eversion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Long Sitting Ankle Eversion with Resistance,Legs,4.0,10,,,,""
2019-06-10,Long Sitting Ankle Eversion with Resistance,Legs,4.0,10,,,,""
2019-06-11,Arm Bike,Cardio,,,1.0,mi,0:06:00,"Didn't log the distance so just entering a mile just to have a value"
2019-06-11,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-11,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-11,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-11,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-11,Standing High Shoulder Row with Anchored Resistance,Shoulders,5.0,10,,,,"Did this with a lightweight restsance band"
2019-06-11,Standing High Shoulder Row with Anchored Resistance,Shoulders,5.0,10,,,,""
2019-06-11,Standing High Shoulder Row with Anchored Resistance,Shoulders,5.0,10,,,,""
2019-06-11,Dumbbell Row,Back,10.0,10,,,,""
2019-06-11,Dumbbell Row,Back,10.0,10,,,,""
2019-06-11,Dumbbell Row,Back,10.0,10,,,,""
2019-06-12,Stationary Bike,Cardio,,,6.09,mi,0:20:09,""
2019-06-12,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-12,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-12,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-12,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-12,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-12,Dumbbell Row,Back,12.5,10,,,,""
2019-06-12,Dumbbell Row,Back,12.5,10,,,,""
2019-06-12,Dumbbell Row,Back,12.5,10,,,,""
2019-06-12,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-12,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-12,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,135.0,5,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,175.0,3,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,190.0,1,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,200.0,5,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,200.0,5,,,,""
2019-06-12,Flat Barbell Bench Press,Chest,200.0,5,,,,"Great work on these sets. Good warmup as well. Controlled left shoulder pain with good form and no neck pain to speak of with the new warmup from physical therapy. Might have reagitated the left inner pec on the last bit, but not by much. Be sure to ice to keep from escalating."
2019-06-12,Seated Cable Row,Back,150.0,5,,,,""
2019-06-12,Seated Cable Row,Back,150.0,5,,,,""
2019-06-12,Seated Cable Row,Back,150.0,5,,,,""
2019-06-12,Seated Dumbbell Overhead Press,Shoulders,40.0,8,,,,""
2019-06-12,Seated Dumbbell Overhead Press,Shoulders,40.0,8,,,,""
2019-06-12,Pull Up,Back,45.0,8,,,,""
2019-06-12,Pull Up,Back,45.0,4,,,,"1 rep Max calculations are just off for pull ups because of bodyweight not being factored in. This is really an 8 rep max. Decrease weight for next week."
2019-06-12,Standing Incline Cable Fly,Chest,40.0,15,,,,""
2019-06-12,Standing Incline Cable Fly,Chest,40.0,15,,,,""
2019-06-15,Stationary Bike,Cardio,,,6.87,mi,0:20:10,"Level 8"
2019-06-15,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-15,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-15,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-15,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-15,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-15,Dumbbell Row,Back,12.5,10,,,,""
2019-06-15,Dumbbell Row,Back,12.5,10,,,,""
2019-06-15,Dumbbell Row,Back,12.5,10,,,,""
2019-06-15,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-15,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-15,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-15,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2019-06-15,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-15,Flat Barbell Bench Press,Chest,160.0,10,,,,""
2019-06-15,Flat Barbell Bench Press,Chest,160.0,10,,,,""
2019-06-15,Flat Barbell Bench Press,Chest,160.0,10,,,,"Rest was too short, felt like a 10 rep max"
2019-06-15,Seated Cable Row,Back,130.0,10,,,,"Definitely a mistake not testing one rep max to start weight on this exercise. I can simply do this weight at these reps. Need to adjust the weight and reps for the strength split of push pull now"
2019-06-15,Seated Cable Row,Back,130.0,10,,,,""
2019-06-15,Seated Cable Row,Back,130.0,10,,,,""
2019-06-15,Standing Incline Cable Fly,Chest,40.0,12,,,,""
2019-06-15,Incline Barbell Bench Press,Chest,120.0,12,,,,""
2019-06-15,Incline Barbell Bench Press,Chest,120.0,12,,,,""
2019-06-15,Pull Up,Back,10.0,12,,,,"Decent, I can see myself getting 14 out of this weight at my current weight. One rep max calculations just aren't very good for this without body weight."
2019-06-15,Pull Up,Back,10.0,12,,,,""
2019-06-15,Close Grip Dip,Triceps,1.0,12,,,,""
2019-06-15,Close Grip Dip,Triceps,1.0,12,,,,""
2019-06-15,Incline Dumbbell Hammer Curl,Biceps,20.0,12,,,,""
2019-06-15,Incline Dumbbell Hammer Curl,Biceps,20.0,12,,,,""
2019-06-15,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-15,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-15,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-18,Arm Bike,Cardio,,,1.43,mi,0:06:00,""
2019-06-18,Cable Face Pull,Shoulders,10.0,10,,,,"Added an arm flexion to 90 degrees at the end of the pull. Used a yellow band here, hard to quantify. Just making a note of it anyway."
2019-06-18,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-18,Cable Face Pull,Shoulders,10.0,10,,,,""
2019-06-18,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-18,Dumbbell Row,Back,12.5,10,,,,""
2019-06-18,Dumbbell Row,Back,12.5,10,,,,""
2019-06-18,Dumbbell Row,Back,12.5,10,,,,""
2019-06-18,Prone Scapular Depression,Traps,,20,,,0:00:05,""
2019-06-18,Stationary Bike,Cardio,,,6.55,mi,0:20:09,"Level 8"
2019-06-20,Arm Bike,Cardio,,,1.01,mi,0:06:13,"Level 2 on Scifit"
2019-06-20,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-20,Dumbbell Row,Back,12.5,10,,,,""
2019-06-20,Dumbbell Row,Back,12.5,10,,,,""
2019-06-20,Dumbbell Row,Back,12.5,10,,,,""
2019-06-20,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-20,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-20,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,175.0,3,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,195.0,1,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,205.0,5,,,,"Keep from right and shoulders unrotated. Feel a bit of the tweak in the left shoulder, but no trap pain in sight."
2019-06-20,Flat Barbell Bench Press,Chest,205.0,5,,,,""
2019-06-20,Flat Barbell Bench Press,Chest,205.0,5,,,,""
2019-06-20,Seated Cable Row,Back,170.0,5,,,,"Much more appropriate weight"
2019-06-20,Seated Cable Row,Back,170.0,5,,,,""
2019-06-20,Seated Cable Row,Back,170.0,5,,,,""
2019-06-20,Seated Dumbbell Overhead Press,Shoulders,45.0,8,,,,""
2019-06-20,Seated Dumbbell Overhead Press,Shoulders,45.0,8,,,,"Keep to this weight and stick to the mini chair to keep my lower back straight."
2019-06-20,Standing Incline Cable Fly,Chest,45.0,15,,,,"The weight is definitely getting tougher here. Remain watchful for the next exercise"
2019-06-20,Standing Incline Cable Fly,Chest,45.0,15,,,,""
2019-06-20,Pull Up,Back,1.0,8,,,,"No weight belt was available so did this with bodyweight only"
2019-06-20,Pull Up,Back,1.0,8,,,,""
2019-06-20,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-20,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-20,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-21,Arm Bike,Cardio,,,1.02,mi,0:06:13,"Level 1.9 scifit"
2019-06-21,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-21,Dumbbell Row,Back,15.0,10,,,,""
2019-06-21,Dumbbell Row,Back,15.0,10,,,,""
2019-06-21,Dumbbell Row,Back,15.0,10,,,,""
2019-06-21,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-21,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-21,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-21,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2019-06-21,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-21,Flat Barbell Bench Press,Chest,165.0,10,,,,""
2019-06-21,Flat Barbell Bench Press,Chest,165.0,10,,,,""
2019-06-21,Flat Barbell Bench Press,Chest,165.0,10,,,,""
2019-06-21,Seated Cable Row,Back,150.0,10,,,,"Still adjusting the weight here. Need to just calibrate to one rep max at the very beginning."
2019-06-21,Seated Cable Row,Back,150.0,10,,,,""
2019-06-21,Seated Cable Row,Back,150.0,10,,,,""
2019-06-21,Pull Up,Back,1.0,12,,,,"Couldn't find the weight belt so started with bodyweight."
2019-06-21,Pull Up,Back,15.0,6,,,,"Definitely tougher given the main lift of seated cable rows. Decrease weight on the next go."
2019-06-21,Pull Up,Back,10.0,6,,,,""
2019-06-21,Incline Barbell Bench Press,Chest,125.0,12,,,,"Racks were full so had to do the Smith machine version"
2019-06-21,Incline Barbell Bench Press,Chest,125.0,12,,,,""
2019-06-21,Close Grip Dip,Triceps,5.0,12,,,,""
2019-06-21,Close Grip Dip,Triceps,5.0,12,,,,""
2019-06-21,Incline Dumbbell Hammer Curl,Biceps,22.5,12,,,,"Was definitely too light. Need to up the weight"
2019-06-21,Incline Dumbbell Hammer Curl,Biceps,22.5,12,,,,""
2019-06-21,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-21,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-21,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-24,Stationary Bike,Cardio,,,6.88,mi,0:20:04,"Level 8 resistance"
2019-06-24,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Supine Quadriceps Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Supine Hamstring Stretch with Strap,Legs,,,,,0:00:30,""
2019-06-24,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-24,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-24,Gastroc Stretch with Foot at Wall,Legs,,,,,0:00:30,""
2019-06-24,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Bent Knee Eccentric Heel Lowering on Step,Legs,1.0,10,,,,""
2019-06-24,Dead Bug,Abs,1.0,30,,,,""
2019-06-24,Dead Bug,Abs,1.0,30,,,,""
2019-06-24,Dead Bug,Abs,1.0,30,,,,""
2019-06-24,Side Stepping with Resistance at Ankle,Legs,5.0,10,,,,"Used the black band"
2019-06-24,Side Stepping with Resistance at Ankle,Legs,5.0,10,,,,""
2019-06-24,Side Stepping with Resistance at Ankle,Legs,5.0,10,,,,""
2019-06-24,Ankle Inversion with Resistance,Legs,5.0,10,,,,""
2019-06-24,Ankle Inversion with Resistance,Legs,5.0,10,,,,""
2019-06-24,Ankle Inversion with Resistance,Legs,5.0,10,,,,""
2019-06-24,Ankle Dorsiflexion with Resistance,Legs,1.0,10,,,,""
2019-06-24,Ankle Dorsiflexion with Resistance,Legs,1.0,10,,,,""
2019-06-24,Ankle Dorsiflexion with Resistance,Legs,1.0,10,,,,""
2019-06-24,Long Sitting Ankle Eversion with Resistance,Legs,5.0,10,,,,""
2019-06-24,Long Sitting Ankle Eversion with Resistance,Legs,5.0,10,,,,""
2019-06-24,Long Sitting Ankle Eversion with Resistance,Legs,5.0,10,,,,""
2019-06-26,Arm Bike,Cardio,,,0.95,mi,0:06:10,"Level 1.8 scifit"
2019-06-26,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-26,Dumbbell Row,Back,15.0,10,,,,""
2019-06-26,Dumbbell Row,Back,15.0,10,,,,""
2019-06-26,Dumbbell Row,Back,15.0,10,,,,""
2019-06-26,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-26,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-26,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,175.0,3,,,,""
2019-06-26,Seated Cable Row,Back,190.0,5,,,,"This is the weight for the 5s. Stick with this for next week and go up every few weeks since the weight rises by 20 pound increments for some reason."
2019-06-26,Seated Cable Row,Back,190.0,5,,,,""
2019-06-26,Seated Cable Row,Back,190.0,5,,,,""
2019-06-26,Seated Dumbbell Overhead Press,Shoulders,45.0,8,,,,""
2019-06-26,Seated Dumbbell Overhead Press,Shoulders,45.0,8,,,,""
2019-06-26,Pull Up,Back,1.0,8,,,,"Weight belt still not available. Need to just switch to lat pulldowns."
2019-06-26,Pull Up,Back,1.0,8,,,,""
2019-06-26,Standing Incline Cable Fly,Chest,50.0,15,,,,"Definitely a 15RM, maybe stick to this weight next week."
2019-06-26,Standing Incline Cable Fly,Chest,50.0,9,,,,"Stick with this next week until hitting 15 reps"
2019-06-26,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-26,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-26,Doorway Pec Stretch at 90 Degrees Abduction,Chest,,,,,0:00:30,""
2019-06-26,Flat Barbell Bench Press,Chest,195.0,2,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,210.0,5,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,210.0,5,,,,""
2019-06-26,Flat Barbell Bench Press,Chest,210.0,5,,,,"Felt a lot of pain in the left shoulder some time after the workout was over. Need to correct form."
2019-06-27,Arm Bike,Cardio,,,1.14,mi,0:06:06,"Level 7 technogym"
2019-06-28,Seated Leg Curl Machine,Legs,60.0,20,,,,""
2019-06-28,Seated Leg Curl Machine,Legs,85.0,20,,,,""
2019-06-28,Seated Leg Curl Machine,Legs,85.0,20,,,,""
2019-06-28,Leg Extension Machine,Legs,60.0,20,,,,""
2019-06-28,Leg Extension Machine,Legs,85.0,20,,,,""
2019-06-28,Leg Extension Machine,Legs,85.0,20,,,,""
2019-06-28,Barbell Squat,Legs,55.0,10,,,,""
2019-06-28,Barbell Front Squat,Legs,45.0,10,,,,""
2019-06-28,Deadlift,Back,55.0,8,,,,""
2019-06-28,Smith Machine Reverse Lunge,Legs,55.0,10,,,,""
2019-06-28,Overhead Press,Shoulders,55.0,8,,,,""
2019-06-28,Flat Barbell Bench Press,Chest,135.0,5,,,,""
2019-06-28,Smith Machine Reverse Lunge,Legs,75.0,10,,,,""
2019-06-28,Deadlift,Back,75.0,8,,,,""
2019-06-28,Barbell Front Squat,Legs,55.0,10,,,,""
2019-06-28,Barbell Front Squat,Legs,75.0,10,,,,""
2019-06-29,Stationary Bike,Cardio,,,6.02,mi,0:20:12,"Level 8"
2019-06-29,Prone Chest Stretch on Chair,Back,,10,,,0:00:10,""
2019-06-29,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-29,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-29,Cable Face Pull,Shoulders,20.0,10,,,,""
2019-06-29,Dumbbell Row,Back,25.0,10,,,,""
2019-06-29,Dumbbell Row,Back,25.0,10,,,,""
2019-06-29,Dumbbell Row,Back,25.0,10,,,,""
2019-06-29,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2019-06-29,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2019-06-29,Flat Barbell Bench Press,Chest,165.0,1,,,,""
2019-06-29,Seated Cable Row,Back,150.0,10,,,,"6 rpe"
2019-06-29,Seated Cable Row,Back,150.0,10,,,,"7 rpe"
2019-06-29,Seated Cable Row,Back,150.0,10,,,,"8 rpe"
2019-06-29,Incline Barbell Bench Press,Chest,125.0,12,,,,"9 rpe"
2019-06-29,Incline Barbell Bench Press,Chest,125.0,12,,,,"10 rpe. Stick to this weight next week."
2019-06-29,Pull Up,Back,1.0,12,,,,"No weight belt available, just need to switch to lat pulldown. 7 rpe."
2019-06-29,Pull Up,Back,1.0,12,,,,"9 rpe"
