dateTime,value
01/02/17 00:00:00,"{'demographicVO2Max': 46.80894000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.50253000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/03/17 00:00:00,"{'demographicVO2Max': 46.70792, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.527390000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/04/17 00:00:00,"{'demographicVO2Max': 47.01915, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.58691, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/05/17 00:00:00,"{'demographicVO2Max': 46.88311, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.62276000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/06/17 00:00:00,"{'demographicVO2Max': 47.405030000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.71744, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/07/17 00:00:00,"{'demographicVO2Max': 47.01934000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.753980000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/08/17 00:00:00,"{'demographicVO2Max': 46.522980000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.726020000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/09/17 00:00:00,"{'demographicVO2Max': 46.625980000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.713910000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/10/17 00:00:00,"{'demographicVO2Max': 46.77642, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.721470000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/11/17 00:00:00,"{'demographicVO2Max': 46.89867, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.74291, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/12/17 00:00:00,"{'demographicVO2Max': 46.81626000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.751780000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/13/17 00:00:00,"{'demographicVO2Max': 47.055550000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.788540000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/14/17 00:00:00,"{'demographicVO2Max': 47.3248, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.853440000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/15/17 00:00:00,"{'demographicVO2Max': 47.52722000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.934990000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/16/17 00:00:00,"{'demographicVO2Max': 47.20566, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.96775, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/17/17 00:00:00,"{'demographicVO2Max': 46.86102, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.95483, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/18/17 00:00:00,"{'demographicVO2Max': 46.53007, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.903420000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/19/17 00:00:00,"{'demographicVO2Max': 46.46976, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.850930000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/20/17 00:00:00,"{'demographicVO2Max': 46.037180000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.752430000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/21/17 00:00:00,"{'demographicVO2Max': 46.651360000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.740190000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/22/17 00:00:00,"{'demographicVO2Max': 46.505460000000014, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.711780000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/23/17 00:00:00,"{'demographicVO2Max': 46.23472, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.65404, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/24/17 00:00:00,"{'demographicVO2Max': 45.896730000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.562380000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/25/17 00:00:00,"{'demographicVO2Max': 45.74024000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.46287, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/26/17 00:00:00,"{'demographicVO2Max': 45.546330000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.35193, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
01/27/17 00:00:00,"{'demographicVO2Max': 45.10511, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 46.20102000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
